SubjNum	 run	 trial	 seqtype	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 1	 1	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
100	 1	 2	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
100	 1	 3	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.847282
100	 1	 4	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.928597
100	 1	 5	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.628938
100	 1	 6	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.808263
100	 1	 7	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.519963
100	 1	 8	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.603826
100	 1	 9	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.649900
100	 1	 10	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.559271
100	 1	 11	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.591284
100	 1	 12	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.556341
100	 1	 13	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.566367
100	 1	 14	 1	 19	 object_4.jpg	 rot	 0	 n	 2	 1	 0.925354
100	 1	 15	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.685422
100	 1	 16	 1	 19	 object_4.jpg	 rot	 0	 n	 2	 1	 0.758422
100	 1	 17	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.607040
100	 1	 18	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.924882
100	 1	 19	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.577877
100	 1	 20	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.608452
100	 1	 21	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.597943
100	 1	 22	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.535881
100	 1	 23	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.533390
100	 1	 24	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.749811
100	 1	 25	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.516695
100	 1	 26	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.539913
100	 1	 27	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.632702
