SubjNum	 run	 trial	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 2	 99	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.636418
100	 2	 100	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.537999
100	 2	 101	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.443328
100	 2	 102	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.535917
100	 2	 103	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.552057
100	 2	 104	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.575206
100	 2	 105	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.605484
100	 2	 106	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.582430
100	 2	 107	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.493468
100	 2	 108	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.546733
100	 2	 109	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.513419
100	 2	 110	 12	 object_36.jpg	 rot	 0	 n	 2	 1	 0.728704
100	 2	 111	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.578353
100	 2	 112	 12	 object_36.jpg	 rot	 0	 n	 2	 1	 0.687874
100	 2	 113	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.655274
100	 2	 114	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.581086
100	 2	 115	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.612929
100	 2	 116	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.644009
100	 2	 117	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.562540
100	 2	 118	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.673297
100	 2	 119	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.672550
100	 2	 120	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.559218
100	 2	 121	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.589358
100	 2	 122	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.591681
100	 2	 123	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.556478
100	 2	 124	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.556937
100	 2	 125	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.555335
100	 2	 126	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.579125
100	 2	 127	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.952930
100	 2	 128	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.696056
100	 2	 129	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.622421
100	 2	 130	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.541829
100	 2	 131	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.558008
100	 2	 132	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.532997
100	 2	 133	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.507090
100	 2	 134	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.538008
100	 2	 135	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.520824
100	 2	 136	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.553554
100	 2	 137	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.656284
100	 2	 138	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.589639
100	 2	 139	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.580117
100	 2	 140	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.597467
100	 2	 141	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.581509
100	 2	 142	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.554541
100	 2	 143	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.521839
100	 2	 144	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.440853
100	 2	 145	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.504267
100	 2	 146	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.583122
100	 2	 147	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.646125
100	 2	 148	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.580583
100	 2	 149	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.643870
100	 2	 150	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.585660
100	 2	 151	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.555363
100	 2	 152	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.537256
100	 2	 153	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.543446
100	 2	 154	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.504133
100	 2	 155	 14	 object_13.jpg	 rot	 0	 n	 2	 1	 0.750975
100	 2	 156	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.612048
100	 2	 157	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.602716
100	 2	 158	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.545233
100	 2	 159	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.635454
100	 2	 160	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.503603
100	 2	 161	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.495574
100	 2	 162	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.598791
100	 2	 163	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.510709
100	 2	 164	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.508975
100	 2	 165	 13	 object_1.jpg	 rot	 0	 n	 2	 1	 0.765639
100	 2	 166	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.794154
100	 2	 167	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.568802
100	 2	 168	 11	 object_3.jpg	 rot	 0	 n	 2	 1	 0.705028
100	 2	 169	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.638891
100	 2	 170	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.576118
100	 2	 171	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.525851
100	 2	 172	 8	 object_24.jpg	 rot	 0	 n	 2	 1	 0.660717
100	 2	 173	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.578714
100	 2	 174	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.506183
100	 2	 175	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.521586
100	 2	 176	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.585815
100	 2	 177	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.537526
100	 2	 178	 7	 object_17.jpg	 rot	 0	 n	 2	 1	 0.696100
100	 2	 179	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.868705
100	 2	 180	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.645878
100	 2	 181	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.658962
100	 2	 182	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.634104
100	 2	 183	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.577020
100	 2	 184	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.511786
100	 2	 185	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.567287
100	 2	 186	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.676827
100	 2	 187	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.597665
100	 2	 188	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.549463
100	 2	 189	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.556089
100	 2	 190	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.593635
100	 2	 191	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.593037
100	 2	 192	 6	 object_18.jpg	 rot	 0	 n	 2	 1	 0.656761
100	 2	 193	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.711023
100	 2	 194	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.668690
100	 2	 195	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.557572
100	 2	 196	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.516422
100	 2	 197	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.531353
100	 2	 198	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.538502
100	 2	 199	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.624540
100	 2	 200	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.505863
100	 2	 201	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.510086
100	 2	 202	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.653606
100	 2	 203	 4	 object_12.jpg	 rot	 0	 n	 2	 1	 0.676665
100	 2	 204	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.547268
100	 2	 205	 4	 object_12.jpg	 rot	 0	 n	 2	 1	 0.770553
100	 2	 206	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.635471
100	 2	 207	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.593881
100	 2	 208	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.520937
100	 2	 209	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.550027
100	 2	 210	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.527005
100	 2	 211	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.612051
100	 2	 212	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.692813
100	 2	 213	 11	 object_3.jpg	 rot	 0	 n	 2	 1	 0.668358
100	 2	 214	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.624855
100	 2	 215	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.617197
100	 2	 216	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.625398
100	 2	 217	 15	 object_9.jpg	 rot	 0	 n	 2	 1	 0.871927
100	 2	 218	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.566494
100	 2	 219	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.556898
100	 2	 220	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.499638
100	 2	 221	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.700378
100	 2	 222	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.610565
100	 2	 223	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.625163
100	 2	 224	 14	 object_13.jpg	 rot	 0	 c	 1	 0	 0.575882
100	 2	 225	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.656529
100	 2	 226	 14	 object_13.jpg	 rot	 0	 n	 2	 1	 0.671001
100	 2	 227	 16	 object_28.jpg	 rot	 0	 c	 1	 0	 0.630039
100	 2	 228	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.659727
100	 2	 229	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.580064
100	 2	 230	 15	 object_9.jpg	 rot	 0	 n	 2	 1	 0.738042
100	 2	 231	 13	 object_1.jpg	 rot	 0	 n	 2	 1	 0.746681
100	 2	 232	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.600914
100	 2	 233	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.645384
100	 2	 234	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.566554
100	 2	 235	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.668838
100	 2	 236	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.588127
100	 2	 237	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.595402
100	 2	 238	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.586642
100	 2	 239	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.737406
100	 2	 240	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.625036
100	 2	 241	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.590392
100	 2	 242	 2	 object_23.jpg	 rot	 0	 n	 2	 1	 0.621898
100	 2	 243	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.653293
100	 2	 244	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.570703
100	 2	 245	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.547770
100	 2	 246	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.521562
100	 2	 247	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.713164
100	 2	 248	 2	 object_23.jpg	 rot	 0	 n	 2	 1	 0.696629
100	 2	 249	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.544051
100	 2	 250	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.470059
100	 2	 251	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.541157
100	 2	 252	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.677290
100	 2	 253	 20	 object_16.jpg	 rot	 0	 n	 2	 1	 0.731277
100	 2	 254	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.968782
100	 2	 255	 20	 object_16.jpg	 rot	 0	 n	 2	 1	 0.857631
100	 2	 256	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.729116
100	 2	 257	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.592195
100	 2	 258	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.639259
100	 2	 259	 3	 object_7.jpg	 rot	 0	 n	 2	 1	 0.620579
100	 2	 260	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.613666
100	 2	 261	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.571749
100	 2	 262	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.466870
100	 2	 263	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.601794
100	 2	 264	 3	 object_7.jpg	 rot	 0	 n	 2	 1	 0.631746
100	 2	 265	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.496350
100	 2	 266	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.509351
100	 2	 267	 2	 object_23.jpg	 rot	 0	 n	 2	 1	 0.628712
100	 2	 268	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.556674
100	 2	 269	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.547615
100	 2	 270	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.545481
100	 2	 271	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.545002
100	 2	 272	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.535581
100	 2	 273	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.616594
100	 2	 274	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.622017
100	 2	 275	 21	 object_25.jpg	 rot	 0	 n	 2	 1	 0.654324
100	 2	 276	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.533098
100	 2	 277	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.499062
100	 2	 278	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.457682
100	 2	 279	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.601706
100	 2	 280	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.583021
100	 2	 281	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.526243
100	 2	 282	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.510625
100	 2	 283	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.486168
100	 2	 284	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.531888
100	 2	 285	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.507938
100	 2	 286	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.499528
100	 2	 287	 1	 object_6.jpg	 rot	 0	 n	 2	 1	 0.857013
100	 2	 288	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.569098
100	 2	 289	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.663847
100	 2	 290	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.503163
100	 2	 291	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.526575
100	 2	 292	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.531376
100	 2	 293	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.508532
100	 2	 294	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.531730
100	 2	 295	 19	 object_4.jpg	 rot	 0	 n	 2	 1	 0.683452
100	 2	 296	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.590701
100	 2	 297	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.511650
100	 2	 298	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.591236
100	 2	 299	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.630263
100	 2	 300	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.540744
100	 2	 301	 10	 object_2.jpg	 rot	 0	 n	 2	 1	 0.707655
100	 2	 302	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.620314
100	 2	 303	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.513812
100	 2	 304	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.441278
100	 2	 305	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.647571
100	 2	 306	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.495331
100	 2	 307	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.492627
100	 2	 308	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.723992
100	 2	 309	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.612510
100	 2	 310	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.603272
100	 2	 311	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.915571
100	 2	 312	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.576185
100	 2	 313	 6	 object_18.jpg	 rot	 0	 n	 2	 1	 0.591446
100	 2	 314	 10	 object_2.jpg	 rot	 0	 n	 2	 1	 0.662959
100	 2	 315	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.582569
