SubjNum	 run	 trial	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 5	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.775516
100	 5	 2	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.584847
100	 5	 3	 19	 object_4.jpg	 rot	 0	 n	 2	 1	 0.651646
100	 5	 4	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.634589
100	 5	 5	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.560391
100	 5	 6	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.488041
100	 5	 7	 3	 object_7.jpg	 rot	 0	 c	 1	 0	 0.615979
100	 5	 8	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.520791
100	 5	 9	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.541598
100	 5	 10	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.489545
100	 5	 11	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.583881
100	 5	 12	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.754936
100	 5	 13	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.571338
100	 5	 14	 18	 object_10.jpg	 rot	 0	 n	 2	 1	 0.599315
100	 5	 15	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.656638
100	 5	 16	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.531675
100	 5	 17	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.489193
100	 5	 18	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.585431
100	 5	 19	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.560891
100	 5	 20	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.503597
100	 5	 21	 21	 object_25.jpg	 rot	 0	 c	 1	 0	 0.690122
100	 5	 22	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.477369
100	 5	 23	 21	 object_25.jpg	 rot	 0	 n	 2	 1	 0.728423
100	 5	 24	 19	 object_4.jpg	 rot	 0	 n	 2	 1	 0.629282
100	 5	 25	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.787532
100	 5	 26	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.583164
100	 5	 27	 18	 object_10.jpg	 rot	 0	 n	 2	 1	 0.639628
100	 5	 28	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.629025
100	 5	 29	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.590497
100	 5	 30	 17	 object_34.jpg	 rot	 0	 n	 2	 1	 0.805850
100	 5	 31	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.613962
100	 5	 32	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.558058
100	 5	 33	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.526056
100	 5	 34	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.594482
100	 5	 35	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.812508
100	 5	 36	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.666941
100	 5	 37	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.537388
100	 5	 38	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.516197
100	 5	 39	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.820745
100	 5	 40	 11	 object_3.jpg	 rot	 0	 n	 2	 1	 0.717032
100	 5	 41	 12	 object_36.jpg	 rot	 0	 n	 2	 1	 0.790741
100	 5	 42	 11	 object_3.jpg	 rot	 0	 n	 2	 1	 0.556889
100	 5	 43	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.826452
100	 5	 44	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.682311
100	 5	 45	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.631675
100	 5	 46	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.570299
100	 5	 47	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.863781
100	 5	 48	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.703943
100	 5	 49	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.655675
100	 5	 50	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.606907
100	 5	 51	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.676360
100	 5	 52	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.616699
100	 5	 53	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.586231
100	 5	 54	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.552236
100	 5	 55	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.590970
100	 5	 56	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.445229
100	 5	 57	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.489358
100	 5	 58	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.547790
