SubjNum	 run	 trial	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 4	 245	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.567331
100	 4	 246	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.573231
100	 4	 247	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 1.030476
100	 4	 248	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.526234
100	 4	 249	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.479824
100	 4	 250	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.530456
100	 4	 251	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.511957
100	 4	 252	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.552825
100	 4	 253	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.567483
100	 4	 254	 11	 object_3.jpg	 rot	 0	 n	 2	 1	 0.775781
100	 4	 255	 15	 object_9.jpg	 rot	 0	 n	 2	 1	 0.770417
100	 4	 256	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.653946
100	 4	 257	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.577101
100	 4	 258	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.876873
100	 4	 259	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.579064
100	 4	 260	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.704273
100	 4	 261	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.636387
100	 4	 262	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.719293
100	 4	 263	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.805792
100	 4	 264	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 1.023444
100	 4	 265	 14	 object_13.jpg	 rot	 0	 n	 2	 1	 1.000314
100	 4	 266	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.669408
100	 4	 267	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.563044
100	 4	 268	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.585207
100	 4	 269	 10	 object_2.jpg	 rot	 0	 n	 2	 1	 0.804239
100	 4	 270	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.752951
100	 4	 271	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.720192
100	 4	 272	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.599741
100	 4	 273	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.543038
100	 4	 274	 10	 object_2.jpg	 rot	 0	 n	 2	 1	 0.673508
100	 4	 275	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 1.011877
100	 4	 276	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.672360
100	 4	 277	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.567743
100	 4	 278	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.545771
100	 4	 279	 4	 object_12.jpg	 rot	 0	 n	 2	 1	 0.632337
100	 4	 280	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.551271
100	 4	 281	 4	 object_12.jpg	 rot	 0	 n	 2	 1	 0.659317
100	 4	 282	 6	 object_18.jpg	 rot	 0	 n	 2	 1	 0.587078
100	 4	 283	 4	 object_12.jpg	 rot	 0	 n	 2	 1	 0.614519
100	 4	 284	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.609391
100	 4	 285	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.640991
100	 4	 286	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.620062
100	 4	 287	 2	 object_23.jpg	 rot	 0	 n	 2	 1	 0.837887
100	 4	 288	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.726788
100	 4	 289	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.660361
100	 4	 290	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.664673
100	 4	 291	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.606994
100	 4	 292	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.532951
100	 4	 293	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.692111
100	 4	 294	 19	 object_4.jpg	 rot	 0	 n	 2	 1	 0.809044
100	 4	 295	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.614568
100	 4	 296	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.689894
100	 4	 297	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.577875
100	 4	 298	 21	 object_25.jpg	 rot	 0	 n	 2	 1	 0.744754
100	 4	 299	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.599902
100	 4	 300	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.604791
100	 4	 301	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.539858
100	 4	 302	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.800872
100	 4	 303	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.562865
100	 4	 304	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.522791
100	 4	 305	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.496692
100	 4	 306	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.513246
100	 4	 307	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.587671
100	 4	 308	 1	 object_6.jpg	 rot	 0	 n	 2	 1	 0.742241
100	 4	 309	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.626383
100	 4	 310	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.610151
100	 4	 311	 2	 object_23.jpg	 rot	 0	 n	 2	 1	 0.632219
100	 4	 312	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.591604
100	 4	 313	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.589501
100	 4	 314	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.536555
100	 4	 315	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.576133
