SubjNum	 run	 trial	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 3	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.608673
100	 3	 2	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.645125
100	 3	 3	 5	 object_30.jpg	 rot	 0	 n	 2	 1	 0.605393
100	 3	 4	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.483513
100	 3	 5	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.553951
100	 3	 6	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.466709
100	 3	 7	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.448066
100	 3	 8	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.463648
100	 3	 9	 5	 object_30.jpg	 rot	 0	 n	 2	 1	 0.558340
100	 3	 10	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.518577
100	 3	 11	 5	 object_30.jpg	 rot	 0	 n	 2	 1	 0.596723
100	 3	 12	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.556390
100	 3	 13	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.817286
100	 3	 14	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.578223
100	 3	 15	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.639300
100	 3	 16	 8	 object_24.jpg	 rot	 0	 n	 2	 1	 0.861883
100	 3	 17	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.616179
100	 3	 18	 8	 object_24.jpg	 rot	 0	 n	 2	 1	 0.556886
100	 3	 19	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.556346
100	 3	 20	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.899334
100	 3	 21	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.747056
100	 3	 22	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.562116
100	 3	 23	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.680671
100	 3	 24	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.496559
100	 3	 25	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.519205
100	 3	 26	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.532058
100	 3	 27	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.427851
100	 3	 28	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.453135
100	 3	 29	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.491469
100	 3	 30	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.538616
100	 3	 31	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.512166
100	 3	 32	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.678198
100	 3	 33	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.550913
100	 3	 34	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.446207
100	 3	 35	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.683983
100	 3	 36	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.690542
100	 3	 37	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.508801
100	 3	 38	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.577856
100	 3	 39	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.496563
100	 3	 40	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.496011
