SubjNum	 run	 trial	 seqtype	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 5	 61	 2	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.568383
100	 5	 62	 2	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.524898
100	 5	 63	 2	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.595841
100	 5	 64	 2	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.629047
100	 5	 65	 2	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.567821
100	 5	 66	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.554220
100	 5	 67	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.505985
100	 5	 68	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.565161
100	 5	 69	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.764596
100	 5	 70	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.498886
100	 5	 71	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.566667
100	 5	 72	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.570713
100	 5	 73	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.552093
100	 5	 74	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.608160
100	 5	 75	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.636881
100	 5	 76	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.624689
100	 5	 77	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.491158
100	 5	 78	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.539629
100	 5	 79	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.534320
100	 5	 80	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.505741
100	 5	 81	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.554820
100	 5	 82	 1	 20	 object_16.jpg	 rot	 0	 n	 2	 1	 0.849053
100	 5	 83	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.611883
100	 5	 84	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.532119
100	 5	 85	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.544645
100	 5	 86	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.589211
100	 5	 87	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.533643
100	 5	 88	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.625487
100	 5	 89	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.536419
100	 5	 90	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.548175
100	 5	 91	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.542328
100	 5	 92	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.626727
100	 5	 93	 1	 20	 object_16.jpg	 rot	 0	 n	 2	 1	 0.843843
100	 5	 94	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.679639
100	 5	 95	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.668639
100	 5	 96	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.824057
100	 5	 97	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.841899
100	 5	 98	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.559376
100	 5	 99	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.561819
100	 5	 100	 1	 19	 object_4.jpg	 rot	 0	 n	 2	 1	 0.740237
100	 5	 101	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.612084
100	 5	 102	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.623640
100	 5	 103	 1	 2	 object_23.jpg	 rot	 0	 n	 2	 1	 0.666331
100	 5	 104	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.682328
100	 5	 105	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.584450
100	 5	 106	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.656006
100	 5	 107	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.613913
100	 5	 108	 2	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.601402
100	 5	 109	 2	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.499181
100	 5	 110	 2	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.791260
100	 5	 111	 2	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.675414
100	 5	 112	 2	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.780863
100	 5	 113	 2	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.625076
100	 5	 114	 2	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.635866
100	 5	 115	 2	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.633182
100	 5	 116	 2	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.582989
100	 5	 117	 2	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.826751
100	 5	 118	 2	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.609249
100	 5	 119	 2	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.747101
100	 5	 120	 2	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.680692
100	 5	 121	 2	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.585510
100	 5	 122	 2	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.637476
100	 5	 123	 2	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.574328
100	 5	 124	 2	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.662629
100	 5	 125	 2	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.676619
100	 5	 126	 2	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.630227
100	 5	 127	 2	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.601318
100	 5	 128	 2	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.739522
100	 5	 129	 1	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.857534
100	 5	 130	 1	 16	 object_28.jpg	 rot	 0	 n	 2	 1	 0.832813
100	 5	 131	 1	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.682261
100	 5	 132	 1	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.624664
100	 5	 133	 1	 17	 object_34.jpg	 rot	 0	 c	 1	 0	 0.900812
100	 5	 134	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.639824
100	 5	 135	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.583627
100	 5	 136	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.607154
100	 5	 137	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.674931
100	 5	 138	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.589402
100	 5	 139	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.904570
100	 5	 140	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.792377
100	 5	 141	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.696484
100	 5	 142	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.991623
100	 5	 143	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.599190
100	 5	 144	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.777751
100	 5	 145	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.572827
100	 5	 146	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.651749
100	 5	 147	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.548340
100	 5	 148	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.997904
100	 5	 149	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.559611
100	 5	 150	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
100	 5	 151	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
