SubjNum	 run	 trial	 seqtype	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 6	 25	 2	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.705205
100	 6	 26	 2	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.606154
100	 6	 27	 2	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.642693
100	 6	 28	 2	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.829710
100	 6	 29	 2	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.609680
100	 6	 30	 2	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.658787
100	 6	 31	 2	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.616662
100	 6	 32	 2	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.600807
100	 6	 33	 2	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.561098
100	 6	 34	 2	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.589746
100	 6	 35	 2	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.663448
100	 6	 36	 2	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.812188
100	 6	 37	 2	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.558090
100	 6	 38	 2	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.587876
100	 6	 39	 2	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.601213
100	 6	 40	 2	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.515036
100	 6	 41	 2	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.480459
100	 6	 42	 2	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.549320
100	 6	 43	 2	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.550947
100	 6	 44	 2	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.526913
100	 6	 45	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.535286
100	 6	 46	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.568019
100	 6	 47	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.543545
100	 6	 48	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.526927
100	 6	 49	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.536266
100	 6	 50	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.539378
100	 6	 51	 1	 7	 object_17.jpg	 rot	 0	 n	 2	 1	 0.697341
100	 6	 52	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.623833
100	 6	 53	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.561565
100	 6	 54	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.735971
100	 6	 55	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.529182
100	 6	 56	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.608352
100	 6	 57	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.649675
100	 6	 58	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.605240
100	 6	 59	 1	 2	 object_23.jpg	 rot	 0	 n	 2	 1	 0.766667
100	 6	 60	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.622102
100	 6	 61	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.642504
100	 6	 62	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.529665
100	 6	 63	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.587362
100	 6	 64	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.524679
100	 6	 65	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.540591
100	 6	 66	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.527874
100	 6	 67	 1	 1	 object_6.jpg	 rot	 0	 n	 2	 1	 0.761064
100	 6	 68	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.638486
100	 6	 69	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.600992
100	 6	 70	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.927609
100	 6	 71	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.633976
100	 6	 72	 1	 2	 object_23.jpg	 rot	 0	 n	 2	 1	 0.688049
100	 6	 73	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.469085
100	 6	 74	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.579077
100	 6	 75	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.580848
100	 6	 76	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.592716
100	 6	 77	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.543733
100	 6	 78	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.542622
100	 6	 79	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.491904
100	 6	 80	 1	 20	 object_16.jpg	 rot	 0	 n	 2	 1	 0.796795
100	 6	 81	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.559076
100	 6	 82	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.565378
100	 6	 83	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.524184
100	 6	 84	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.617728
100	 6	 85	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.542980
100	 6	 86	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.559470
100	 6	 87	 2	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.592225
100	 6	 88	 2	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.567999
100	 6	 89	 2	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.812222
100	 6	 90	 2	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.615621
100	 6	 91	 2	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.612839
100	 6	 92	 2	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.670057
100	 6	 93	 2	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.723750
100	 6	 94	 2	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.567935
100	 6	 95	 2	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.576878
100	 6	 96	 2	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.519709
100	 6	 97	 2	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.562661
100	 6	 98	 2	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.514287
100	 6	 99	 2	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.553185
100	 6	 100	 2	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.562035
100	 6	 101	 2	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.603230
100	 6	 102	 2	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.575545
100	 6	 103	 2	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.560789
100	 6	 104	 2	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.594515
100	 6	 105	 2	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.618393
100	 6	 106	 2	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.538319
100	 6	 107	 2	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.523824
100	 6	 108	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.483942
100	 6	 109	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.436173
100	 6	 110	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.734794
100	 6	 111	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.596878
100	 6	 112	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.617545
100	 6	 113	 1	 7	 object_17.jpg	 rot	 0	 n	 2	 1	 0.793381
100	 6	 114	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.556416
100	 6	 115	 1	 7	 object_17.jpg	 rot	 0	 n	 2	 1	 0.820657
100	 6	 116	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.548526
100	 6	 117	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.564319
100	 6	 118	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.547132
100	 6	 119	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.603706
100	 6	 120	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.702654
100	 6	 121	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.516973
100	 6	 122	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.722932
100	 6	 123	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.570583
100	 6	 124	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.681699
100	 6	 125	 1	 8	 object_24.jpg	 rot	 0	 n	 2	 1	 0.756951
100	 6	 126	 1	 7	 object_17.jpg	 rot	 0	 n	 2	 1	 0.985647
100	 6	 127	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.548659
100	 6	 128	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.538942
100	 6	 129	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.528811
100	 6	 130	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.544085
100	 6	 131	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.600922
100	 6	 132	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.569018
100	 6	 133	 1	 6	 object_18.jpg	 rot	 0	 n	 2	 1	 0.707932
100	 6	 134	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.555343
100	 6	 135	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.600076
100	 6	 136	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.552258
100	 6	 137	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.583072
100	 6	 138	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.590751
100	 6	 139	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.590008
100	 6	 140	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.613227
100	 6	 141	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.554870
100	 6	 142	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.478175
100	 6	 143	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.615436
100	 6	 144	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.547845
100	 6	 145	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.567551
100	 6	 146	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.599922
100	 6	 147	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.553967
100	 6	 148	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.581383
100	 6	 149	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.583487
100	 6	 150	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
100	 6	 151	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
