SubjNum	 run	 trial	 seqtype	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 4	 36	 2	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.590753
100	 4	 37	 2	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.650765
100	 4	 38	 2	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.617663
100	 4	 39	 2	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.550737
100	 4	 40	 2	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.708406
100	 4	 41	 2	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.578948
100	 4	 42	 2	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.549226
100	 4	 43	 2	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.619525
100	 4	 44	 2	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.598999
100	 4	 45	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.617911
100	 4	 46	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.566529
100	 4	 47	 1	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.560813
100	 4	 48	 1	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.584564
100	 4	 49	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.595597
100	 4	 50	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.543423
100	 4	 51	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.535376
100	 4	 52	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.513108
100	 4	 53	 1	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.540325
100	 4	 54	 1	 21	 object_25.jpg	 rot	 0	 n	 2	 1	 0.968001
100	 4	 55	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.571398
100	 4	 56	 1	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.563710
100	 4	 57	 1	 19	 object_4.jpg	 rot	 0	 n	 2	 1	 0.844106
100	 4	 58	 1	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.638637
100	 4	 59	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.577419
100	 4	 60	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.511614
100	 4	 61	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.596182
100	 4	 62	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.642490
100	 4	 63	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.550891
100	 4	 64	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.601412
100	 4	 65	 1	 6	 object_18.jpg	 rot	 0	 n	 2	 1	 0.764460
100	 4	 66	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.694174
100	 4	 67	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.563095
100	 4	 68	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.537786
100	 4	 69	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.520514
100	 4	 70	 1	 7	 object_17.jpg	 rot	 0	 n	 2	 1	 0.759107
100	 4	 71	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.552631
100	 4	 72	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.572938
100	 4	 73	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.562189
100	 4	 74	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.602543
100	 4	 75	 1	 7	 object_17.jpg	 rot	 0	 n	 2	 1	 0.652666
100	 4	 76	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.601363
100	 4	 77	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.605580
100	 4	 78	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.583140
100	 4	 79	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.589427
100	 4	 80	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.641940
100	 4	 81	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.717906
100	 4	 82	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.538274
100	 4	 83	 1	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.750828
100	 4	 84	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.639581
100	 4	 85	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.688740
100	 4	 86	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.601903
100	 4	 87	 2	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.763527
100	 4	 88	 2	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.718785
100	 4	 89	 2	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.613416
100	 4	 90	 2	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.590095
100	 4	 91	 2	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.862065
100	 4	 92	 2	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.584655
100	 4	 93	 2	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.620961
100	 4	 94	 2	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.547092
100	 4	 95	 2	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.689444
100	 4	 96	 2	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.568250
100	 4	 97	 2	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.545448
100	 4	 98	 2	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.616068
100	 4	 99	 2	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.612179
100	 4	 100	 2	 21	 object_25.jpg	 cor	 1	 c	 1	 1	 0.606711
100	 4	 101	 2	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.579490
100	 4	 102	 2	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.611418
100	 4	 103	 2	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.551590
100	 4	 104	 2	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.632028
100	 4	 105	 2	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.583076
100	 4	 106	 2	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.567493
100	 4	 107	 2	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.631707
100	 4	 108	 1	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.620099
100	 4	 109	 1	 11	 object_3.jpg	 rot	 0	 n	 2	 1	 0.889864
100	 4	 110	 1	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.667490
100	 4	 111	 1	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.547693
100	 4	 112	 1	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.617452
100	 4	 113	 1	 14	 object_13.jpg	 rot	 0	 n	 2	 1	 0.893049
100	 4	 114	 1	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.843665
100	 4	 115	 1	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.566909
100	 4	 116	 1	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.784400
100	 4	 117	 1	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.881728
100	 4	 118	 1	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.668395
100	 4	 119	 1	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.567007
100	 4	 120	 1	 17	 object_34.jpg	 rot	 0	 n	 2	 1	 0.806000
100	 4	 121	 1	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.703795
100	 4	 122	 1	 17	 object_34.jpg	 rot	 0	 n	 2	 1	 0.798837
100	 4	 123	 1	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.732530
100	 4	 124	 1	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.819534
100	 4	 125	 1	 15	 object_9.jpg	 rot	 0	 n	 2	 1	 0.785528
100	 4	 126	 1	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.608962
100	 4	 127	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.803450
100	 4	 128	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.652139
100	 4	 129	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.649846
100	 4	 130	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.679919
100	 4	 131	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.630311
100	 4	 132	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.563815
100	 4	 133	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.643307
100	 4	 134	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.900309
100	 4	 135	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.661795
100	 4	 136	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.643930
100	 4	 137	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.583966
100	 4	 138	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.808041
100	 4	 139	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.641329
100	 4	 140	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.555852
100	 4	 141	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.506979
100	 4	 142	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.651196
100	 4	 143	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.576922
100	 4	 144	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.531510
100	 4	 145	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.529501
100	 4	 146	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.496729
100	 4	 147	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.592334
100	 4	 148	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.507044
100	 4	 149	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.614811
100	 4	 150	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
100	 4	 151	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
