,0,1
0,0.7998327148456628,0.9971334593178739
1,0.7998327148456628,0.9971334593178739
2,0.7998327148456628,0.9971334593178739
3,0.7998327148456628,0.9971334593178739
4,0.7998327148456628,0.9971334593178739
5,0.7998327148456628,0.9971334593178739
6,0.7998327148456628,0.9971334593178739
7,0.7998327148456628,0.9971334593178739
8,0.7998327148456628,0.9971334593178739
9,0.7998327148456628,0.9971334593178739
10,0.7998327148456628,0.9971334593178739
11,0.7998327148456628,0.9971334593178739
12,0.7998327148456628,0.9971334593178739
13,0.7998327148456628,0.9971334593178739
14,0.7998327148456628,0.9971334593178739
15,0.7998327148456628,0.9971334593178739
16,0.7998327148456628,0.9971334593178739
17,0.7998327148456628,0.9971334593178739
18,0.7998327148456628,0.9971334593178739
19,0.7998327148456628,0.9971334593178739
20,0.7998327148456628,0.9971334593178739
21,0.7998327148456628,0.9971334593178739
22,0.7998327148456628,0.9971334593178739
23,0.7998327148456628,0.9971334593178739
24,0.7998327148456628,0.9971334593178739
25,0.7998327148456628,0.9971334593178739
26,0.7998327148456628,0.9971334593178739
27,0.7998327148456628,0.9971334593178739
28,0.7998327148456628,0.9971334593178739
29,0.7998327148456628,0.9971334593178739
30,0.7998327148456628,0.9971334593178739
31,0.7998327148456628,0.9971334593178739
32,0.7998327148456628,0.9971334593178739
33,0.7998327148456628,0.9971334593178739
34,0.7998327148456628,0.9971334593178739
35,0.7998327148456628,0.9971334593178739
36,0.7998327148456628,0.9971334593178739
37,0.7998327148456628,0.9971334593178739
38,0.7998327148456628,0.9971334593178739
39,0.7998327148456628,0.9971334593178739
40,0.7998327148456628,0.9971334593178739
41,0.7998327148456628,0.9971334593178739
42,0.7998327148456628,0.9971334593178739
43,0.7998327148456628,0.9971334593178739
44,0.7998327148456628,0.9971334593178739
45,0.7998327148456628,0.9971334593178739
46,0.7998327148456628,0.9971334593178739
47,0.7998327148456628,0.9971334593178739
48,0.7998327148456628,0.9971334593178739
49,0.7998327148456628,0.9971334593178739
